id,data,municipio,estado,bioma,avg_numero_dias_sem_chuva,avg_precipitacao,avg_risco_fogo,avg_frp
27963,2024-02-17,SANTO ANTÔNIO DO LESTE,MATO GROSSO,Cerrado,2.0,946.0,0.0,115.0
27964,2024-02-17,FELIZ NATAL,MATO GROSSO,Amazônia,2.73,725.36,0.09,51.45
27965,2024-02-17,GLÓRIA D'OESTE,MATO GROSSO,Pantanal,2.0,190.0,50.0,28.5
27966,2024-02-17,TERRA NOVA DO NORTE,MATO GROSSO,Amazônia,1.0,203.0,2.0,95.0
27967,2024-02-17,SANTO ANTÔNIO DO LEVERGER,MATO GROSSO,Pantanal,0.0,1043.0,0.0,73.5
27968,2024-02-17,NOVO MUNDO,MATO GROSSO,Amazônia,2.0,582.0,0.0,69.0
27969,2024-02-17,CAMPOS DE JÚLIO,MATO GROSSO,Cerrado,1.67,58.0,17.33,110.67
27970,2024-02-17,ARIPUANÃ,MATO GROSSO,Amazônia,0.0,1468.86,0.0,19.14
27971,2024-02-17,VILA BELA DA SANTÍSSIMA TRINDADE,MATO GROSSO,Amazônia,1.4,35.8,45.2,48.0
27972,2024-02-17,SÃO JOSÉ DO RIO CLARO,MATO GROSSO,Cerrado,3.0,973.0,0.0,131.0
27973,2024-02-17,VILA RICA,MATO GROSSO,Amazônia,0.0,268.29,0.0,90.43
27974,2024-02-17,VILA RICA,MATO GROSSO,Cerrado,0.0,834.0,0.0,88.0
27975,2024-02-17,QUERÊNCIA,MATO GROSSO,Amazônia,2.86,686.9,0.0,1664.93
27976,2024-02-17,PARANAÍTA,MATO GROSSO,Amazônia,1.4,752.0,0.8,81.8
27977,2024-02-17,PARANATINGA,MATO GROSSO,Amazônia,4.0,814.64,0.0,72.36
27978,2024-02-17,BARRA DO BUGRES,MATO GROSSO,Amazônia,2.5,2254.75,0.0,94.25
27979,2024-02-17,PORTO ESPERIDIÃO,MATO GROSSO,Amazônia,0.0,294.0,23.67,31.0
27980,2024-02-17,DIAMANTINO,MATO GROSSO,Cerrado,3.0,470.33,0.17,60.33
27981,2024-02-17,COLNIZA,MATO GROSSO,Amazônia,0.0,2770.62,0.0,42.62
27982,2024-02-17,SÃO JOSÉ DO XINGU,MATO GROSSO,Amazônia,1.2,523.8,0.6,110.6
27983,2024-02-17,SAPEZAL,MATO GROSSO,Cerrado,1.0,843.0,1.33,85.0
27984,2024-02-17,CÁCERES,MATO GROSSO,Pantanal,1.48,163.67,3.62,189.94
27985,2024-02-17,CÁCERES,MATO GROSSO,Amazônia,1.0,427.0,1.0,98.0
27986,2024-02-17,ÁGUA BOA,MATO GROSSO,Cerrado,3.0,521.0,1.0,104.0
27987,2024-02-17,NOVA MARINGÁ,MATO GROSSO,Amazônia,3.0,1401.0,0.0,180.5
27988,2024-02-17,MARCELÂNDIA,MATO GROSSO,Amazônia,2.53,563.35,0.35,159.0
27989,2024-02-17,ITAÚBA,MATO GROSSO,Amazônia,2.0,1063.0,0.0,67.0
27990,2024-02-17,FIGUEIRÓPOLIS D'OESTE,MATO GROSSO,Amazônia,0.0,270.0,30.0,6.0
27991,2024-02-17,MATUPÁ,MATO GROSSO,Amazônia,0.5,22.75,4.0,95.0
27992,2024-02-17,COMODORO,MATO GROSSO,Amazônia,0.75,257.75,0.25,296.88
27993,2024-02-17,COMODORO,MATO GROSSO,Cerrado,0.0,528.2,0.0,161.6
27994,2024-02-17,SÃO PEDRO DA CIPA,MATO GROSSO,Cerrado,2.0,2606.0,0.0,1138.0
27995,2024-02-17,JUARA,MATO GROSSO,Amazônia,2.0,1188.0,0.0,71.0
27996,2024-02-17,ALTA FLORESTA,MATO GROSSO,Amazônia,2.0,932.67,1.0,113.67
27997,2024-02-17,NOVA MONTE VERDE,MATO GROSSO,Amazônia,0.5,4577.5,0.0,145.5
27998,2024-02-17,ITIQUIRA,MATO GROSSO,Cerrado,0.0,4351.0,0.0,1183.17
27999,2024-02-17,NOVA BANDEIRANTES,MATO GROSSO,Amazônia,0.5,934.25,0.0,53.75
28000,2024-02-17,GAÚCHA DO NORTE,MATO GROSSO,Amazônia,3.75,1899.38,0.0,50.13
28001,2024-02-17,GAÚCHA DO NORTE,MATO GROSSO,Cerrado,1.0,1483.0,0.0,110.0
28002,2024-02-17,PEIXOTO DE AZEVEDO,MATO GROSSO,Amazônia,1.75,58.42,6.08,64.42
28003,2024-02-17,TANGARÁ DA SERRA,MATO GROSSO,Amazônia,4.0,1060.0,0.0,77.0
28004,2024-02-17,CONFRESA,MATO GROSSO,Amazônia,0.5,133.0,0.0,96.5
28005,2024-02-17,JUÍNA,MATO GROSSO,Cerrado,1.85,2255.0,0.0,85.46
28006,2024-02-17,MONTE ALEGRE DE GOIÁS,GOIÁS,Cerrado,0.0,50.0,0.0,7.0
28007,2024-02-17,MONTIVIDIU DO NORTE,GOIÁS,Cerrado,2.0,943.0,0.0,62.0
28008,2024-02-17,BELA VISTA DE GOIÁS,GOIÁS,Cerrado,3.0,1812.0,0.0,4.0
28009,2024-02-17,MINEIROS,GOIÁS,Cerrado,0.0,1462.0,0.0,133.0
28010,2024-02-17,BURITI ALEGRE,GOIÁS,Mata Atlântica,3.0,4252.0,0.0,53.0
28011,2024-02-17,PORANGATU,GOIÁS,Cerrado,3.0,1323.0,0.0,8.0
28012,2024-02-18,ITAPUÃ DO OESTE,RONDÔNIA,Amazônia,0.0,6179.0,0.0,24.0
28013,2024-02-18,MACHADINHO D'OESTE,RONDÔNIA,Amazônia,0.0,3379.75,0.0,71.75
28014,2024-02-18,ALTO PARAÍSO,RONDÔNIA,Amazônia,0.0,1441.0,0.0,84.0
28015,2024-02-18,PIMENTEIRAS DO OESTE,RONDÔNIA,Amazônia,0.0,1720.0,0.0,101.0
28016,2024-02-18,PORTO VELHO,RONDÔNIA,Amazônia,1.0,5683.0,0.0,76.0
28017,2024-02-18,SÃO FRANCISCO DO GUAPORÉ,RONDÔNIA,Amazônia,0.5,2961.5,0.0,80.5
28018,2024-02-18,SERINGUEIRAS,RONDÔNIA,Amazônia,0.0,716.0,0.0,15.0
28019,2024-02-18,SENA MADUREIRA,ACRE,Amazônia,0.0,20.0,7.0,13.0
28020,2024-02-18,PORTO ACRE,ACRE,Amazônia,0.0,10.0,7.0,1023.0
28021,2024-02-18,BRASILÉIA,ACRE,Amazônia,1.0,333.0,8.0,59.0
28022,2024-02-18,SÃO GABRIEL DA CACHOEIRA,AMAZONAS,Amazônia,1.0,50.0,0.0,143.0
28023,2024-02-18,SANTA ISABEL DO RIO NEGRO,AMAZONAS,Amazônia,4.0,0.0,9.0,31.0
28024,2024-02-18,LÁBREA,AMAZONAS,Amazônia,0.0,0.0,0.0,83.0
28025,2024-02-18,APUÍ,AMAZONAS,Amazônia,0.0,1128.0,0.0,4.0
28026,2024-02-18,BARCELOS,AMAZONAS,Amazônia,5.67,0.0,97.67,372.44
28027,2024-02-18,MANACAPURU,AMAZONAS,Amazônia,2.0,66.0,2.0,50.0
28028,2024-02-18,SÃO LUIZ,RORAIMA,Amazônia,6.42,0.0,72.08,68.75
28029,2024-02-18,BOA VISTA,RORAIMA,Amazônia,15.87,0.0,98.32,445.55
28030,2024-02-18,NORMANDIA,RORAIMA,Amazônia,10.59,0.0,98.03,113.57
28031,2024-02-18,BONFIM,RORAIMA,Amazônia,13.39,0.0,99.47,297.44
28032,2024-02-18,CANTÁ,RORAIMA,Amazônia,10.63,0.0,91.66,580.64
28033,2024-02-18,UIRAMUTÃ,RORAIMA,Amazônia,8.96,0.0,93.54,174.52
28034,2024-02-18,PACARAIMA,RORAIMA,Amazônia,19.99,0.0,97.91,153.75
28035,2024-02-18,CARACARAÍ,RORAIMA,Amazônia,10.03,0.0,87.97,502.05
28036,2024-02-18,RORAINÓPOLIS,RORAIMA,Amazônia,8.6,0.0,60.64,269.67
28037,2024-02-18,CAROEBE,RORAIMA,Amazônia,10.62,0.0,72.23,89.46
28038,2024-02-18,SÃO JOÃO DA BALIZA,RORAIMA,Amazônia,11.45,0.0,58.73,211.45
28039,2024-02-18,IRACEMA,RORAIMA,Amazônia,5.14,0.0,93.74,346.66
28040,2024-02-18,AMAJARI,RORAIMA,Amazônia,16.34,0.0,90.86,198.0
28041,2024-02-18,ALTO ALEGRE,RORAIMA,Amazônia,13.95,0.0,98.31,179.21
28042,2024-02-18,MUCAJAÍ,RORAIMA,Amazônia,12.95,0.0,99.83,335.59
28043,2024-02-18,PARAUAPEBAS,PARÁ,Amazônia,1.0,101.0,0.0,364.0
28044,2024-02-18,SANTA MARIA DAS BARREIRAS,PARÁ,Amazônia,0.4,1411.8,0.0,49.6
28045,2024-02-18,ORIXIMINÁ,PARÁ,Amazônia,11.0,0.0,100.0,35.67
28046,2024-02-18,MONTE ALEGRE,PARÁ,Amazônia,0.0,127.0,3.0,92.0
28047,2024-02-18,NOVO REPARTIMENTO,PARÁ,Amazônia,0.0,0.0,0.0,62.5
28048,2024-02-18,AVEIRO,PARÁ,Amazônia,2.0,1281.0,0.0,66.0
28049,2024-02-18,ÓBIDOS,PARÁ,Amazônia,14.0,10.0,100.0,21.0
28050,2024-02-18,REDENÇÃO,PARÁ,Amazônia,0.0,787.0,0.0,68.0
28051,2024-02-18,PLACAS,PARÁ,Amazônia,0.0,697.0,0.0,39.0
28052,2024-02-18,PORTO DE MOZ,PARÁ,Amazônia,0.0,304.33,2.5,56.92
28053,2024-02-18,GOIANÉSIA DO PARÁ,PARÁ,Amazônia,0.0,761.6,0.1,15.7
28054,2024-02-18,RONDON DO PARÁ,PARÁ,Amazônia,0.67,127.33,4.33,36.67
28055,2024-02-18,RURÓPOLIS,PARÁ,Amazônia,0.0,647.0,0.0,43.0
28056,2024-02-18,SANTANA DO ARAGUAIA,PARÁ,Amazônia,0.83,1739.17,0.0,225.17
28057,2024-02-18,TOMÉ-AÇU,PARÁ,Amazônia,0.0,89.0,0.0,14.0
28058,2024-02-18,ALTAMIRA,PARÁ,Amazônia,2.0,1150.0,0.0,78.0
28059,2024-02-18,ANAPU,PARÁ,Amazônia,0.0,192.0,0.0,9.0
28060,2024-02-18,ITUPIRANGA,PARÁ,Amazônia,2.0,0.0,1.0,53.0
28061,2024-02-18,SÃO FÉLIX DO XINGU,PARÁ,Amazônia,0.0,1636.0,0.0,74.0
28062,2024-02-18,MOJUÍ DOS CAMPOS,PARÁ,Amazônia,1.0,1562.5,0.0,85.0
28063,2024-02-18,CONCEIÇÃO DO ARAGUAIA,PARÁ,Amazônia,0.0,1742.0,0.0,52.0
28064,2024-02-18,ALENQUER,PARÁ,Amazônia,2.0,427.0,2.0,7.0
28065,2024-02-18,SANTARÉM,PARÁ,Amazônia,2.0,42.0,6.0,74.0
28066,2024-02-18,CALÇOENE,AMAPÁ,Amazônia,2.67,13.33,20.67,87.0
28067,2024-02-18,ARAGUACEMA,TOCANTINS,Cerrado,2.0,3850.33,0.0,122.67
28068,2024-02-18,LIZARDA,TOCANTINS,Cerrado,3.0,1024.0,0.0,368.0
28069,2024-02-18,PEDRO AFONSO,TOCANTINS,Cerrado,3.0,2170.0,0.0,280.0
28070,2024-02-18,SÃO BENTO DO TOCANTINS,TOCANTINS,Cerrado,1.0,380.0,2.0,39.0
28071,2024-02-18,ALMAS,TOCANTINS,Cerrado,2.0,1610.0,0.0,236.0
28072,2024-02-18,ITAPIRATINS,TOCANTINS,Cerrado,1.0,2711.0,0.0,358.0
28073,2024-02-18,DIVINÓPOLIS DO TOCANTINS,TOCANTINS,Cerrado,0.0,4861.0,0.0,195.0
28074,2024-02-18,ITAGUATINS,TOCANTINS,Cerrado,2.0,19.0,1.0,9.0
28075,2024-02-18,SANTA RITA DO TOCANTINS,TOCANTINS,Cerrado,1.33,2259.67,0.0,186.67
28076,2024-02-18,MARIANÓPOLIS DO TOCANTINS,TOCANTINS,Cerrado,0.0,2533.0,0.0,152.0
28077,2024-02-18,PEIXE,TOCANTINS,Cerrado,0.67,479.93,0.0,194.53
28078,2024-02-18,ANANÁS,TOCANTINS,Cerrado,2.0,897.0,0.0,227.0
28079,2024-02-18,MIRANORTE,TOCANTINS,Cerrado,0.0,2505.0,0.0,180.0
28080,2024-02-18,GOIATINS,TOCANTINS,Cerrado,0.0,1914.0,0.0,266.0
28081,2024-02-18,RECURSOLÂNDIA,TOCANTINS,Cerrado,2.0,887.33,0.0,73.67
28082,2024-02-18,CASEARA,TOCANTINS,Cerrado,0.0,1972.0,0.0,189.67
28083,2024-02-18,GUARAÍ,TOCANTINS,Cerrado,3.0,1967.33,0.0,104.0
28084,2024-02-18,PIUM,TOCANTINS,Cerrado,1.33,3985.33,0.0,164.33
28085,2024-02-18,FERNANDO FALCÃO,MARANHÃO,Cerrado,2.0,302.0,9.0,10.0
28086,2024-02-18,CAROLINA,MARANHÃO,Cerrado,0.0,2402.5,0.0,15.0
28087,2024-02-18,SÃO JOÃO DO PARAÍSO,MARANHÃO,Cerrado,3.25,801.25,0.25,57.0
28088,2024-02-18,VILA NOVA DOS MARTÍRIOS,MARANHÃO,Amazônia,0.0,455.0,4.0,22.0
28089,2024-02-18,AÇAILÂNDIA,MARANHÃO,Amazônia,0.0,708.0,1.0,207.0
28090,2024-02-18,BARRA DO CORDA,MARANHÃO,Cerrado,1.0,1372.0,1.5,150.0
28091,2024-02-18,AMARANTE DO MARANHÃO,MARANHÃO,Cerrado,0.0,754.0,1.5,31.0
28092,2024-02-18,BALSAS,MARANHÃO,Cerrado,4.0,1166.0,0.0,287.0
28093,2024-02-18,MAGALHÃES DE ALMEIDA,MARANHÃO,Cerrado,3.0,636.0,0.0,25.0
28094,2024-02-18,IMPERATRIZ,MARANHÃO,Cerrado,0.0,514.0,4.0,43.0
28095,2024-02-18,GRAJAÚ,MARANHÃO,Cerrado,2.39,1020.07,0.11,138.02
28096,2024-02-18,BOM JARDIM,MARANHÃO,Amazônia,0.0,1943.0,0.0,24.5
28097,2024-02-18,LORETO,MARANHÃO,Cerrado,3.0,387.0,5.0,4.0
28098,2024-02-18,BOM JESUS,PIAUÍ,Cerrado,0.0,171.25,0.0,46.75
28099,2024-02-18,SEBASTIÃO LEAL,PIAUÍ,Cerrado,4.0,1422.33,0.0,12.33
28100,2024-02-18,BARRAS,PIAUÍ,Caatinga,3.0,1158.0,0.0,39.0
28101,2024-02-18,CRISTALÂNDIA DO PIAUÍ,PIAUÍ,Cerrado,3.0,1461.67,0.0,170.33
28102,2024-02-18,REDENÇÃO DO GURGUÉIA,PIAUÍ,Cerrado,2.0,248.43,0.0,17.86
28103,2024-02-18,BARREIRAS DO PIAUÍ,PIAUÍ,Cerrado,4.0,598.0,0.0,21.0
28104,2024-02-18,AURORA,CEARÁ,Caatinga,0.0,3338.0,0.0,94.0
28105,2024-02-18,LAVRAS DA MANGABEIRA,CEARÁ,Caatinga,1.0,3671.0,0.0,173.0
28106,2024-02-18,NOVA RUSSAS,CEARÁ,Caatinga,0.0,3621.0,0.0,63.0
28107,2024-02-18,JAGUARUANA,CEARÁ,Caatinga,0.0,3999.0,0.0,10.0
28108,2024-02-18,IGUATU,CEARÁ,Caatinga,0.0,2074.0,0.0,11.0
28109,2024-02-18,CARIRIAÇU,CEARÁ,Caatinga,0.0,4146.0,0.0,41.0
28110,2024-02-18,ITAREMA,CEARÁ,Caatinga,0.0,2052.25,0.0,22.0
28111,2024-02-18,PORTO DO MANGUE,RIO GRANDE DO NORTE,Caatinga,0.0,3486.0,0.0,10.0
28112,2024-02-18,SEVERIANO MELO,RIO GRANDE DO NORTE,Caatinga,0.0,5915.0,0.0,53.0
28113,2024-02-18,MOSSORÓ,RIO GRANDE DO NORTE,Caatinga,0.0,3570.0,0.0,26.0
28114,2024-02-18,TOUROS,RIO GRANDE DO NORTE,Caatinga,1.0,949.0,17.0,69.0
28115,2024-02-18,MONTE ALEGRE,RIO GRANDE DO NORTE,Mata Atlântica,8.0,1447.0,1.0,77.0
28116,2024-02-18,FRUTUOSO GOMES,RIO GRANDE DO NORTE,Caatinga,0.0,4110.0,0.0,71.0
28117,2024-02-18,MONTE HOREBE,PARAÍBA,Caatinga,2.0,1473.0,0.0,381.0
28118,2024-02-18,SÃO DOMINGOS,PARAÍBA,Caatinga,1.0,5226.0,0.0,43.0
28119,2024-02-18,PAULISTA,PARAÍBA,Caatinga,2.0,4952.25,0.0,50.25
28120,2024-02-18,SÃO JOSÉ DE PIRANHAS,PARAÍBA,Caatinga,2.0,2431.5,0.0,108.0
28121,2024-02-18,COREMAS,PARAÍBA,Caatinga,0.0,3390.0,0.0,46.0
28122,2024-02-18,MONTEIRO,PARAÍBA,Caatinga,1.0,1218.0,0.0,48.0
28123,2024-02-18,SANTA HELENA,PARAÍBA,Caatinga,0.0,5350.0,0.0,33.0
28124,2024-02-18,BOM SUCESSO,PARAÍBA,Caatinga,0.0,4336.0,0.0,25.0
28125,2024-02-18,RIACHO DOS CAVALOS,PARAÍBA,Caatinga,1.0,4266.0,0.0,34.0
28126,2024-02-18,CONCEIÇÃO,PARAÍBA,Caatinga,2.0,590.0,0.0,56.0
28127,2024-02-18,VIEIRÓPOLIS,PARAÍBA,Caatinga,1.67,5677.67,0.0,57.33
28128,2024-02-18,CAMALAÚ,PARAÍBA,Caatinga,1.0,3719.0,0.0,21.0
28129,2024-02-18,POMBAL,PARAÍBA,Caatinga,0.0,6607.67,0.0,53.33
28130,2024-02-18,FLORESTA,PERNAMBUCO,Caatinga,0.0,3046.0,0.0,17.0
28131,2024-02-18,RECIFE,PERNAMBUCO,Mata Atlântica,0.0,347.0,0.0,10.0
28132,2024-02-18,GARANHUNS,PERNAMBUCO,Mata Atlântica,0.0,7198.0,0.0,89.0
28133,2024-02-18,MARECHAL DEODORO,ALAGOAS,Mata Atlântica,0.0,3947.0,0.0,8.0
28134,2024-02-18,CORURIPE,ALAGOAS,Mata Atlântica,0.0,2985.5,0.0,51.0
28135,2024-02-18,ITAGUAÇU DA BAHIA,BAHIA,Caatinga,2.0,250.0,4.0,15.0
28136,2024-02-18,SENTO SÉ,BAHIA,Caatinga,0.0,0.0,0.0,1191.67
28137,2024-02-18,IRECÊ,BAHIA,Caatinga,2.0,1022.0,0.0,6.0
28138,2024-02-18,BOM JESUS DA LAPA,BAHIA,Caatinga,3.0,2757.4,0.0,52.8
28139,2024-02-18,PILÃO ARCADO,BAHIA,Caatinga,0.0,13.25,2.38,2672.0
28140,2024-02-18,CORRENTINA,BAHIA,Cerrado,3.0,211.0,0.0,357.5
28141,2024-02-18,FORMOSA DO RIO PRETO,BAHIA,Cerrado,2.0,1551.5,0.0,67.0
28142,2024-02-18,REMANSO,BAHIA,Caatinga,0.14,73.43,1.14,3156.86
28143,2024-02-18,OLIVEIRA DOS BREJINHOS,BAHIA,Caatinga,2.0,1403.0,0.0,127.0
28144,2024-02-18,JABORANDI,BAHIA,Cerrado,0.0,50.0,0.0,117.0
28145,2024-02-18,IJACI,MINAS GERAIS,Mata Atlântica,0.0,676.5,0.0,6.0
28146,2024-02-18,ITAÚ DE MINAS,MINAS GERAIS,Mata Atlântica,3.0,1070.5,0.0,12.5
28147,2024-02-18,OURO PRETO,MINAS GERAIS,Mata Atlântica,0.0,2346.5,0.0,12.0
28148,2024-02-18,SÃO JOÃO DEL REI,MINAS GERAIS,Mata Atlântica,0.0,439.0,1.0,6.0
28149,2024-02-18,JUIZ DE FORA,MINAS GERAIS,Mata Atlântica,0.0,734.5,0.0,14.0
28150,2024-02-18,ARCOS,MINAS GERAIS,Cerrado,5.0,644.0,0.0,11.5
28151,2024-02-18,CARANDAÍ,MINAS GERAIS,Mata Atlântica,4.0,683.0,0.0,10.0
28152,2024-02-18,PARACATU,MINAS GERAIS,Cerrado,2.0,268.0,5.0,106.0
28153,2024-02-18,ITABORAÍ,RIO DE JANEIRO,Mata Atlântica,2.0,198.0,0.0,9.0
28154,2024-02-18,RIO DAS OSTRAS,RIO DE JANEIRO,Mata Atlântica,0.0,1926.0,0.0,33.0
28155,2024-02-18,CABO FRIO,RIO DE JANEIRO,Mata Atlântica,2.0,170.0,0.0,26.0
28156,2024-02-18,SÃO GONÇALO,RIO DE JANEIRO,Mata Atlântica,0.0,315.0,13.0,8.0
28157,2024-02-18,QUISSAMÃ,RIO DE JANEIRO,Mata Atlântica,0.0,1304.0,0.0,45.0
28158,2024-02-18,CAIEIRAS,SÃO PAULO,Mata Atlântica,2.0,968.33,0.0,11.0
28159,2024-02-18,ARUJÁ,SÃO PAULO,Mata Atlântica,1.0,1358.33,0.0,28.0
28160,2024-02-18,CAPELA DO ALTO,SÃO PAULO,Mata Atlântica,1.0,101.0,29.0,4.0
28161,2024-02-18,BREJO ALEGRE,SÃO PAULO,Mata Atlântica,0.0,0.0,1.0,42.0
28162,2024-02-18,LEME,SÃO PAULO,Mata Atlântica,2.0,261.5,0.0,199.5
28163,2024-02-18,PANORAMA,SÃO PAULO,Mata Atlântica,2.0,545.0,1.0,178.0
28164,2024-02-18,MACATUBA,SÃO PAULO,Cerrado,0.0,491.75,3.5,17.5
28165,2024-02-18,GUARULHOS,SÃO PAULO,Mata Atlântica,2.0,1136.0,0.0,15.0
28166,2024-02-18,PINDAMONHANGABA,SÃO PAULO,Mata Atlântica,0.0,519.5,3.0,8.5
28167,2024-02-18,ITAPEVA,SÃO PAULO,Cerrado,2.0,1196.0,3.0,13.0
28168,2024-02-18,VOTORANTIM,SÃO PAULO,Mata Atlântica,0.0,101.5,0.0,11.0
28169,2024-02-18,SUMARÉ,SÃO PAULO,Mata Atlântica,0.0,0.0,0.0,42.0
28170,2024-02-18,POLONI,SÃO PAULO,Mata Atlântica,0.0,10.0,4.67,13.67
28171,2024-02-18,CAMPINAS,SÃO PAULO,Mata Atlântica,0.0,0.0,0.0,55.0
28172,2024-02-18,GUAÍRA,PARANÁ,Mata Atlântica,4.0,61.0,50.0,1199.0
28173,2024-02-18,ORTIGUEIRA,PARANÁ,Mata Atlântica,3.0,0.0,0.0,6.0
28174,2024-02-18,JATAIZINHO,PARANÁ,Mata Atlântica,3.0,0.0,0.0,36.0
28175,2024-02-18,CASCAVEL,PARANÁ,Mata Atlântica,3.0,54.25,25.75,8.5
28176,2024-02-18,ASSIS CHATEAUBRIAND,PARANÁ,Mata Atlântica,4.0,7.67,21.0,1310.67
28177,2024-02-18,PALOTINA,PARANÁ,Mata Atlântica,4.0,0.0,31.0,1302.0
28178,2024-02-18,MARIPÁ,PARANÁ,Mata Atlântica,4.0,0.0,25.5,1303.5
28179,2024-02-18,TERRA ROXA,PARANÁ,Mata Atlântica,4.0,0.0,40.0,1179.0
28180,2024-02-18,BRASILÂNDIA DO SUL,PARANÁ,Mata Atlântica,3.0,67.0,20.0,1263.0
28181,2024-02-18,SAPUCAIA DO SUL,RIO GRANDE DO SUL,Pampa,0.0,0.0,0.0,11.0
28182,2024-02-18,PLANALTO,RIO GRANDE DO SUL,Mata Atlântica,5.0,0.0,23.5,20.5
28183,2024-02-18,BARRA DO RIO AZUL,RIO GRANDE DO SUL,Mata Atlântica,4.0,0.0,31.0,37.0
28184,2024-02-18,VACARIA,RIO GRANDE DO SUL,Mata Atlântica,1.0,100.0,0.0,26.0
28185,2024-02-18,CAMAPUÃ,MATO GROSSO DO SUL,Cerrado,2.0,2007.0,0.0,7.0
28186,2024-02-18,ROCHEDO,MATO GROSSO DO SUL,Cerrado,3.0,1413.0,2.0,13.0
28187,2024-02-18,TRÊS LAGOAS,MATO GROSSO DO SUL,Mata Atlântica,0.0,0.0,0.0,23.0
28188,2024-02-18,DOURADOS,MATO GROSSO DO SUL,Cerrado,3.0,993.0,12.17,33.33
28189,2024-02-18,PARAÍSO DAS ÁGUAS,MATO GROSSO DO SUL,Cerrado,2.0,1413.0,0.0,21.0
28190,2024-02-18,JURUENA,MATO GROSSO,Amazônia,0.0,408.0,0.0,78.0
28191,2024-02-18,NOVA BRASILÂNDIA,MATO GROSSO,Cerrado,3.0,2189.0,0.0,78.0
28192,2024-02-18,CAMPO NOVO DO PARECIS,MATO GROSSO,Cerrado,3.0,2700.0,0.0,88.0
28193,2024-02-18,NOVA UBIRATÃ,MATO GROSSO,Cerrado,4.0,921.0,0.0,81.0
28194,2024-02-18,NOVA UBIRATÃ,MATO GROSSO,Amazônia,4.0,1723.0,0.0,99.0
28195,2024-02-18,PONTES E LACERDA,MATO GROSSO,Amazônia,0.0,1646.0,2.0,21.0
28196,2024-02-18,SANTA TEREZINHA,MATO GROSSO,Amazônia,0.0,913.0,0.0,214.0
28197,2024-02-18,SANTA TEREZINHA,MATO GROSSO,Cerrado,0.0,323.0,0.0,151.0
28198,2024-02-18,BRASNORTE,MATO GROSSO,Cerrado,4.0,580.67,2.0,73.33
28199,2024-02-18,BRASNORTE,MATO GROSSO,Amazônia,2.0,270.0,0.0,178.0
28200,2024-02-18,ARIPUANÃ,MATO GROSSO,Amazônia,0.0,1660.0,0.0,43.0
28201,2024-02-18,PORTO DOS GAÚCHOS,MATO GROSSO,Amazônia,2.0,2230.0,0.0,82.0
28202,2024-02-18,VILA RICA,MATO GROSSO,Amazônia,0.0,652.5,0.0,49.0
28203,2024-02-18,QUERÊNCIA,MATO GROSSO,Amazônia,2.7,1941.59,0.0,148.11
28204,2024-02-18,NOVA MARILÂNDIA,MATO GROSSO,Amazônia,1.0,1423.67,0.0,52.0
28205,2024-02-18,PARANATINGA,MATO GROSSO,Amazônia,4.0,1311.0,0.0,123.0
28206,2024-02-18,PORTO ESPERIDIÃO,MATO GROSSO,Amazônia,0.0,997.0,7.0,7.0
28207,2024-02-18,COLNIZA,MATO GROSSO,Amazônia,0.0,3138.0,0.0,35.0
28208,2024-02-18,CÁCERES,MATO GROSSO,Pantanal,1.1,3238.89,0.0,617.65
28209,2024-02-18,CÁCERES,MATO GROSSO,Cerrado,1.0,3139.0,0.0,63.0
28210,2024-02-18,COMODORO,MATO GROSSO,Cerrado,0.0,766.56,0.0,107.56
28211,2024-02-18,JUARA,MATO GROSSO,Amazônia,3.0,198.0,0.0,90.0
28212,2024-02-18,TABAPORÃ,MATO GROSSO,Amazônia,2.0,1425.0,0.0,114.0
28213,2024-02-18,ROSÁRIO OESTE,MATO GROSSO,Cerrado,3.0,1307.0,0.0,79.0
28214,2024-02-18,TANGARÁ DA SERRA,MATO GROSSO,Amazônia,4.0,1517.67,0.0,63.33
28215,2024-02-18,TANGARÁ DA SERRA,MATO GROSSO,Cerrado,0.0,663.19,0.93,130.44
28216,2024-02-18,CONFRESA,MATO GROSSO,Amazônia,0.0,981.0,0.0,88.0
28217,2024-02-18,SÍTIO D'ABADIA,GOIÁS,Cerrado,3.0,763.5,0.0,425.0
28218,2024-02-18,BELA VISTA DE GOIÁS,GOIÁS,Cerrado,3.0,1096.0,0.0,38.0
28219,2024-02-19,SÃO GABRIEL DA CACHOEIRA,AMAZONAS,Amazônia,0.81,411.54,0.35,80.12
28220,2024-02-19,NOVO ARIPUANÃ,AMAZONAS,Amazônia,0.0,684.0,0.0,9.0
28221,2024-02-19,SANTA ISABEL DO RIO NEGRO,AMAZONAS,Amazônia,3.5,0.0,18.5,236.33
28222,2024-02-19,JAPURÁ,AMAZONAS,Amazônia,3.0,0.0,0.0,44.0
28223,2024-02-19,FONTE BOA,AMAZONAS,Amazônia,3.0,0.0,2.0,35.5
28224,2024-02-19,TEFÉ,AMAZONAS,Amazônia,1.5,19.0,1.5,149.5
28225,2024-02-19,TONANTINS,AMAZONAS,Amazônia,4.0,0.0,0.0,82.0
28226,2024-02-19,BARCELOS,AMAZONAS,Amazônia,7.25,0.0,82.0,102.88
28227,2024-02-19,SÃO LUIZ,RORAIMA,Amazônia,6.54,0.0,70.41,510.03
28228,2024-02-19,BOA VISTA,RORAIMA,Amazônia,16.66,0.0,97.23,223.19
28229,2024-02-19,NORMANDIA,RORAIMA,Amazônia,11.5,0.0,99.16,188.19
